codigo,fecha_hora,velocidad_prom,velocidad_max,direccion_prom,direccion_max,calidad
82,2024-01-30 03:40:00,0.6,1.1,337.0,325.0,1
82,2024-01-30 03:41:00,0.2,0.5,21.0,4.0,1
82,2024-01-30 03:42:00,0.1,0.7,154.0,163.0,1
82,2024-01-30 03:43:00,0.5,0.8,136.0,131.0,1
82,2024-01-30 03:44:00,0.7,1.1,169.0,177.0,1
82,2024-01-30 03:45:00,0.6,1.3,88.0,89.0,1
82,2024-01-30 03:46:00,0.7,1.2,113.0,113.0,1
82,2024-01-30 03:47:00,0.6,0.9,113.0,126.0,1
82,2024-01-30 03:48:00,0.4,1.0,75.0,77.0,1
82,2024-01-30 03:49:00,0.5,0.8,83.0,73.0,1
82,2024-01-30 03:50:00,0.4,0.8,108.0,103.0,1
82,2024-01-30 03:51:00,0.7,1.0,66.0,75.0,1
82,2024-01-30 03:52:00,0.6,0.8,77.0,68.0,1
82,2024-01-30 03:53:00,0.7,1.2,23.0,4.0,1
82,2024-01-30 03:54:00,0.5,0.7,359.0,354.0,1
82,2024-01-30 03:55:00,0.5,0.9,359.0,345.0,1
82,2024-01-30 03:56:00,0.5,0.6,19.0,2.0,1
82,2024-01-30 03:57:00,0.4,0.6,21.0,33.0,1
82,2024-01-30 03:58:00,0.6,1.2,43.0,28.0,1
82,2024-01-30 03:59:00,0.6,1.0,41.0,36.0,1
82,2024-01-30 04:00:00,0.4,1.0,48.0,24.0,1
82,2024-01-30 04:01:00,0.2,0.5,82.0,55.0,1
82,2024-01-30 04:02:00,0.2,0.3,148.0,171.0,1
82,2024-01-30 04:03:00,0.1,0.4,167.0,190.0,1
82,2024-01-30 04:04:00,0.3,0.7,49.0,58.0,1
82,2024-01-30 04:05:00,1.0,1.7,41.0,4.0,1
82,2024-01-30 04:06:00,1.5,2.6,19.0,344.0,1
82,2024-01-30 04:07:00,1.7,2.3,35.0,34.0,1
82,2024-01-30 04:08:00,1.9,2.3,39.0,29.0,1
82,2024-01-30 04:09:00,1.2,1.6,38.0,29.0,1
82,2024-01-30 04:10:00,1.0,1.5,42.0,49.0,1
82,2024-01-30 04:11:00,0.9,1.4,13.0,5.0,1
82,2024-01-30 04:12:00,1.0,1.3,6.0,3.0,1
82,2024-01-30 04:13:00,0.7,1.1,8.0,12.0,1
82,2024-01-30 04:14:00,1.1,1.5,33.0,48.0,1
82,2024-01-30 04:15:00,1.5,1.9,51.0,46.0,1
82,2024-01-30 04:16:00,1.4,1.8,65.0,68.0,1
82,2024-01-30 04:17:00,1.2,1.6,76.0,65.0,1
82,2024-01-30 04:18:00,1.1,1.3,76.0,70.0,1
82,2024-01-30 04:19:00,1.3,2.0,71.0,76.0,1
82,2024-01-30 04:20:00,1.9,2.4,63.0,56.0,1
82,2024-01-30 04:21:00,2.0,2.4,53.0,43.0,1
82,2024-01-30 04:22:00,1.8,2.3,53.0,64.0,1
82,2024-01-30 04:23:00,1.5,2.0,46.0,51.0,1
82,2024-01-30 04:24:00,1.4,2.1,25.0,352.0,1
82,2024-01-30 04:25:00,1.9,2.5,28.0,25.0,1
82,2024-01-30 04:26:00,1.6,2.3,20.0,4.0,1
82,2024-01-30 04:27:00,1.5,2.0,46.0,45.0,1
82,2024-01-30 04:28:00,1.4,1.9,73.0,83.0,1
82,2024-01-30 04:29:00,1.4,1.9,92.0,96.0,1
82,2024-01-30 04:30:00,1.8,2.4,87.0,91.0,1
82,2024-01-30 04:31:00,0.3,1.2,109.0,84.0,1
82,2024-01-30 04:32:00,0.5,1.3,111.0,125.0,1
82,2024-01-30 04:33:00,0.6,1.4,81.0,95.0,1
82,2024-01-30 04:34:00,1.2,1.7,32.0,10.0,1
82,2024-01-30 04:35:00,0.3,1.5,25.0,13.0,1
82,2024-01-30 04:36:00,0.4,0.7,164.0,190.0,1
82,2024-01-30 04:37:00,0.7,1.1,166.0,176.0,1
82,2024-01-30 04:38:00,0.9,1.3,145.0,142.0,1
82,2024-01-30 04:39:00,0.7,0.9,160.0,144.0,1
82,2024-01-30 04:40:00,0.5,0.8,135.0,117.0,1
82,2024-01-30 04:41:00,1.0,1.5,111.0,118.0,1
82,2024-01-30 04:42:00,1.1,1.5,132.0,115.0,1
82,2024-01-30 04:43:00,1.1,1.5,167.0,177.0,1
82,2024-01-30 04:44:00,1.0,1.4,170.0,170.0,1
82,2024-01-30 04:45:00,0.6,1.0,169.0,184.0,1
82,2024-01-30 04:46:00,0.6,0.8,159.0,141.0,1
82,2024-01-30 04:47:00,0.5,0.9,147.0,136.0,1
82,2024-01-30 04:48:00,0.7,1.2,111.0,87.0,1
82,2024-01-30 04:49:00,1.0,2.4,67.0,87.0,1
82,2024-01-30 04:50:00,1.8,3.0,51.0,43.0,1
82,2024-01-30 04:51:00,1.9,2.8,72.0,65.0,1
82,2024-01-30 04:52:00,1.9,2.6,73.0,75.0,1
82,2024-01-30 04:53:00,2.0,2.5,86.0,92.0,1
82,2024-01-30 04:54:00,1.7,2.4,93.0,100.0,1
82,2024-01-30 04:55:00,2.1,2.6,108.0,116.0,1
82,2024-01-30 04:56:00,2.0,2.6,119.0,124.0,1
82,2024-01-30 04:57:00,1.9,2.3,123.0,128.0,1
82,2024-01-30 04:58:00,1.8,2.6,127.0,119.0,1
82,2024-01-30 04:59:00,1.6,2.1,99.0,90.0,1
82,2024-01-30 05:00:00,1.2,1.7,117.0,90.0,1
82,2024-01-30 05:01:00,1.6,2.5,123.0,104.0,1
82,2024-01-30 05:02:00,1.5,2.3,107.0,100.0,1
82,2024-01-30 05:03:00,1.9,2.4,118.0,118.0,1
82,2024-01-30 05:04:00,1.5,2.5,139.0,114.0,1
82,2024-01-30 05:05:00,0.9,1.6,133.0,158.0,1
82,2024-01-30 05:06:00,0.7,1.5,142.0,161.0,1
82,2024-01-30 05:07:00,0.8,1.8,167.0,189.0,1
82,2024-01-30 05:08:00,1.4,1.9,146.0,166.0,1
82,2024-01-30 05:09:00,0.8,2.0,161.0,169.0,1
82,2024-01-30 05:10:00,0.4,0.9,169.0,169.0,1
82,2024-01-30 05:11:00,0.4,0.8,175.0,152.0,1
82,2024-01-30 05:12:00,0.1,1.0,21.0,42.0,1
82,2024-01-30 05:13:00,0.7,1.1,34.0,56.0,1
82,2024-01-30 05:14:00,0.7,1.0,45.0,43.0,1
82,2024-01-30 05:15:00,0.7,0.9,12.0,7.0,1
82,2024-01-30 05:16:00,0.6,0.9,68.0,66.0,1
82,2024-01-30 05:17:00,0.8,1.1,66.0,70.0,1
82,2024-01-30 05:18:00,0.6,1.0,33.0,49.0,1
82,2024-01-30 05:19:00,0.4,0.9,338.0,349.0,1
82,2024-01-30 05:20:00,0.6,1.0,281.0,284.0,1
82,2024-01-30 05:21:00,0.6,1.0,298.0,324.0,1
82,2024-01-30 05:22:00,0.8,1.0,323.0,310.0,1
82,2024-01-30 05:23:00,0.8,1.4,319.0,317.0,1
82,2024-01-30 05:24:00,0.8,1.3,317.0,324.0,1
82,2024-01-30 05:25:00,1.0,1.5,322.0,326.0,1
82,2024-01-30 05:26:00,0.9,1.6,320.0,316.0,1
82,2024-01-30 05:27:00,1.4,1.8,321.0,325.0,1
82,2024-01-30 05:28:00,0.9,1.4,311.0,295.0,1
82,2024-01-30 05:29:00,0.1,0.7,313.0,318.0,1
82,2024-01-30 05:30:00,0.9,1.2,319.0,316.0,1
82,2024-01-30 05:31:00,1.0,1.3,306.0,305.0,1
82,2024-01-30 05:32:00,1.1,1.5,308.0,306.0,1
82,2024-01-30 05:33:00,0.7,1.1,332.0,289.0,1
82,2024-01-30 05:34:00,0.7,1.0,12.0,10.0,1
82,2024-01-30 05:35:00,0.8,1.4,336.0,323.0,1
82,2024-01-30 05:36:00,1.1,1.4,326.0,328.0,1
82,2024-01-30 05:37:00,1.0,1.5,311.0,298.0,1
82,2024-01-30 05:38:00,0.8,1.1,347.0,6.0,1
82,2024-01-30 05:39:00,0.5,0.8,338.0,341.0,1
82,2024-01-30 05:40:00,0.1,0.3,319.0,349.0,1
82,2024-01-30 05:41:00,0.0,0.3,17.0,7.0,1
82,2024-01-30 05:42:00,0.3,0.6,336.0,321.0,1
82,2024-01-30 05:43:00,0.3,0.7,343.0,351.0,1
82,2024-01-30 05:44:00,0.1,0.4,104.0,71.0,1
82,2024-01-30 05:45:00,0.1,0.2,92.0,90.0,1
82,2024-01-30 05:46:00,0.2,0.3,144.0,160.0,1
82,2024-01-30 05:47:00,0.2,0.3,171.0,152.0,1
82,2024-01-30 05:48:00,0.1,0.3,64.0,80.0,1
82,2024-01-30 05:49:00,0.3,0.5,131.0,156.0,1
82,2024-01-30 05:50:00,0.3,0.5,104.0,91.0,1
82,2024-01-30 05:51:00,0.3,0.5,89.0,77.0,1
82,2024-01-30 05:52:00,0.3,0.5,89.0,99.0,1
82,2024-01-30 05:53:00,0.4,0.6,79.0,75.0,1
82,2024-01-30 05:54:00,0.4,0.6,56.0,59.0,1
82,2024-01-30 05:55:00,0.5,0.7,52.0,58.0,1
82,2024-01-30 05:56:00,0.3,0.5,46.0,47.0,1
82,2024-01-30 05:57:00,0.2,0.3,34.0,52.0,1
82,2024-01-30 05:58:00,0.2,0.2,39.0,42.0,1
82,2024-01-30 05:59:00,0.2,0.5,49.0,42.0,1
82,2024-01-30 06:00:00,0.5,0.7,53.0,47.0,1
82,2024-01-30 06:01:00,0.6,0.7,59.0,64.0,1
82,2024-01-30 06:02:00,0.5,0.6,60.0,70.0,1
82,2024-01-30 06:03:00,0.5,0.7,66.0,66.0,1
82,2024-01-30 06:04:00,0.3,0.4,72.0,72.0,1
82,2024-01-30 06:05:00,0.2,0.3,102.0,119.0,1
82,2024-01-30 06:06:00,0.4,0.6,73.0,62.0,1
82,2024-01-30 06:07:00,0.8,0.9,67.0,70.0,1
82,2024-01-30 06:08:00,0.9,1.1,67.0,53.0,1
82,2024-01-30 06:09:00,1.1,1.3,69.0,68.0,1
82,2024-01-30 06:10:00,1.2,1.3,75.0,72.0,1
82,2024-01-30 06:11:00,1.1,1.2,80.0,79.0,1
82,2024-01-30 06:12:00,1.1,1.2,84.0,79.0,1
82,2024-01-30 06:13:00,0.8,1.0,89.0,87.0,1
82,2024-01-30 06:14:00,0.5,0.9,146.0,138.0,1
82,2024-01-30 06:15:00,0.9,1.1,121.0,128.0,1
82,2024-01-30 06:16:00,0.8,1.0,102.0,106.0,1
82,2024-01-30 06:17:00,0.7,1.0,79.0,104.0,1
82,2024-01-30 06:18:00,0.9,1.2,91.0,89.0,1
82,2024-01-30 06:19:00,0.6,0.8,86.0,97.0,1
82,2024-01-30 06:20:00,0.2,0.7,76.0,96.0,1
82,2024-01-30 06:21:00,0.0,0.4,329.0,209.0,1
82,2024-01-30 06:22:00,0.3,0.5,345.0,351.0,1
82,2024-01-30 06:23:00,0.6,0.7,356.0,341.0,1
82,2024-01-30 06:24:00,0.6,0.9,25.0,29.0,1
82,2024-01-30 06:25:00,0.9,1.1,43.0,48.0,1
82,2024-01-30 06:26:00,0.9,1.3,47.0,58.0,1
82,2024-01-30 06:27:00,0.8,1.0,37.0,43.0,1
82,2024-01-30 06:28:00,0.9,1.0,31.0,45.0,1
82,2024-01-30 06:29:00,0.7,0.9,10.0,359.0,1
82,2024-01-30 06:30:00,0.7,0.9,355.0,356.0,1
82,2024-01-30 06:31:00,0.7,1.1,352.0,348.0,1
82,2024-01-30 06:32:00,0.5,0.8,28.0,46.0,1
82,2024-01-30 06:33:00,0.8,1.5,36.0,52.0,1
82,2024-01-30 06:34:00,1.3,1.7,40.0,43.0,1
82,2024-01-30 06:35:00,1.2,1.5,63.0,68.0,1
82,2024-01-30 06:36:00,0.9,1.2,78.0,76.0,1
82,2024-01-30 06:37:00,0.5,0.9,108.0,123.0,1
82,2024-01-30 06:38:00,0.1,0.5,142.0,173.0,1
82,2024-01-30 06:39:00,0.7,1.1,197.0,213.0,1
82,2024-01-30 06:40:00,0.9,1.2,187.0,194.0,1
82,2024-01-30 06:41:00,1.2,1.7,183.0,177.0,1
82,2024-01-30 06:42:00,1.6,2.0,181.0,172.0,1
82,2024-01-30 06:43:00,1.8,2.1,181.0,179.0,1
82,2024-01-30 06:44:00,1.5,2.0,174.0,173.0,1
82,2024-01-30 06:45:00,1.4,1.7,182.0,177.0,1
82,2024-01-30 06:46:00,1.7,2.0,183.0,182.0,1
82,2024-01-30 06:47:00,1.3,1.6,182.0,177.0,1
82,2024-01-30 06:48:00,1.0,1.2,183.0,186.0,1
82,2024-01-30 06:49:00,1.0,1.4,186.0,180.0,1
82,2024-01-30 06:50:00,0.8,1.1,182.0,187.0,1
82,2024-01-30 06:51:00,0.7,1.0,176.0,176.0,1
82,2024-01-30 06:52:00,1.0,1.4,153.0,149.0,1
82,2024-01-30 06:53:00,1.1,1.3,148.0,149.0,1
82,2024-01-30 06:54:00,0.7,1.2,138.0,152.0,1
82,2024-01-30 06:55:00,0.7,0.8,111.0,127.0,1
82,2024-01-30 06:56:00,0.6,0.7,99.0,104.0,1
82,2024-01-30 06:57:00,0.6,0.8,78.0,78.0,1
82,2024-01-30 06:58:00,0.6,0.8,102.0,111.0,1
82,2024-01-30 06:59:00,0.4,0.7,98.0,97.0,1
82,2024-01-30 07:00:00,0.3,0.5,106.0,109.0,1
82,2024-01-30 07:01:00,0.4,0.7,88.0,96.0,1
82,2024-01-30 07:02:00,1.0,1.3,74.0,73.0,1
82,2024-01-30 07:03:00,0.8,1.1,78.0,63.0,1
82,2024-01-30 07:04:00,0.9,1.1,66.0,64.0,1
82,2024-01-30 07:05:00,1.0,1.3,69.0,59.0,1
82,2024-01-30 07:06:00,1.2,1.8,64.0,64.0,1
82,2024-01-30 07:07:00,1.3,1.7,68.0,64.0,1
82,2024-01-30 07:08:00,1.3,1.6,56.0,65.0,1
82,2024-01-30 07:09:00,0.7,1.1,33.0,42.0,1
82,2024-01-30 07:10:00,1.0,1.4,21.0,29.0,1
82,2024-01-30 07:11:00,0.9,1.4,36.0,34.0,1
82,2024-01-30 07:12:00,0.7,1.1,52.0,53.0,1
82,2024-01-30 07:13:00,1.2,1.6,36.0,35.0,1
82,2024-01-30 07:14:00,1.0,1.5,24.0,30.0,1
82,2024-01-30 07:15:00,0.5,0.8,68.0,63.0,1
82,2024-01-30 07:16:00,0.4,0.6,353.0,336.0,1
82,2024-01-30 07:17:00,0.9,1.1,359.0,3.0,1
82,2024-01-30 07:18:00,0.9,1.1,353.0,334.0,1
82,2024-01-30 07:19:00,1.0,1.3,15.0,29.0,1
82,2024-01-30 07:20:00,0.8,1.0,0.0,7.0,1
82,2024-01-30 07:21:00,0.7,1.1,346.0,343.0,1
82,2024-01-30 07:22:00,0.8,0.9,343.0,341.0,1
82,2024-01-30 07:23:00,0.8,1.0,358.0,356.0,1
82,2024-01-30 07:24:00,0.8,1.0,11.0,357.0,1
82,2024-01-30 07:25:00,0.7,0.9,31.0,37.0,1
82,2024-01-30 07:26:00,0.7,0.8,43.0,54.0,1
82,2024-01-30 07:27:00,0.9,1.2,53.0,58.0,1
82,2024-01-30 07:28:00,0.9,1.3,38.0,40.0,1
82,2024-01-30 07:29:00,0.7,0.9,10.0,14.0,1
82,2024-01-30 07:30:00,0.5,0.9,329.0,336.0,1
82,2024-01-30 07:31:00,0.7,1.2,342.0,346.0,1
82,2024-01-30 07:32:00,0.7,1.0,0.0,7.0,1
82,2024-01-30 07:33:00,1.1,1.4,328.0,333.0,1
82,2024-01-30 07:34:00,0.7,1.2,339.0,321.0,1
82,2024-01-30 07:35:00,0.5,0.8,332.0,319.0,1
82,2024-01-30 07:36:00,0.4,0.9,21.0,14.0,1
82,2024-01-30 07:37:00,0.8,1.1,7.0,357.0,1
82,2024-01-30 07:38:00,0.7,1.1,27.0,14.0,1
82,2024-01-30 07:39:00,0.6,1.4,29.0,15.0,1
82,2024-01-30 07:40:00,0.5,1.0,83.0,92.0,1
82,2024-01-30 07:41:00,0.8,1.2,122.0,120.0,1
82,2024-01-30 07:42:00,1.2,1.6,117.0,118.0,1
82,2024-01-30 07:43:00,1.1,1.7,105.0,115.0,1
82,2024-01-30 07:44:00,1.6,2.1,108.0,104.0,1
82,2024-01-30 07:45:00,1.7,2.2,94.0,90.0,1
82,2024-01-30 07:46:00,0.9,1.3,105.0,100.0,1
82,2024-01-30 07:47:00,1.1,1.7,122.0,136.0,1
82,2024-01-30 07:48:00,1.0,1.4,105.0,97.0,153
82,2024-01-30 07:49:00,0.7,1.0,109.0,97.0,153
82,2024-01-30 07:50:00,0.5,0.8,81.0,124.0,153
82,2024-01-30 07:51:00,0.5,0.9,103.0,113.0,153
82,2024-01-30 07:52:00,0.5,0.9,100.0,86.0,153
82,2024-01-30 07:53:00,0.9,1.6,79.0,68.0,153
82,2024-01-30 07:54:00,1.1,1.3,74.0,77.0,153
82,2024-01-30 07:55:00,1.1,1.3,75.0,75.0,153
82,2024-01-30 07:56:00,0.7,1.0,90.0,80.0,153
82,2024-01-30 07:57:00,0.9,1.5,75.0,78.0,153
82,2024-01-30 07:58:00,1.7,2.0,79.0,78.0,153
82,2024-01-30 07:59:00,1.6,1.8,78.0,75.0,153
82,2024-01-30 08:00:00,1.5,1.8,72.0,78.0,153
82,2024-01-30 08:01:00,1.4,1.9,61.0,53.0,153
82,2024-01-30 08:02:00,1.5,2.1,51.0,45.0,153
82,2024-01-30 08:03:00,1.9,2.5,54.0,56.0,153
82,2024-01-30 08:04:00,2.1,2.7,50.0,49.0,153
82,2024-01-30 08:05:00,2.1,2.6,46.0,47.0,153
82,2024-01-30 08:06:00,1.7,2.2,55.0,54.0,153
82,2024-01-30 08:07:00,1.9,2.5,64.0,58.0,153
82,2024-01-30 08:08:00,2.0,2.6,68.0,50.0,153
82,2024-01-30 08:09:00,2.3,3.2,68.0,76.0,153
82,2024-01-30 08:10:00,2.2,2.6,73.0,81.0,153
82,2024-01-30 08:11:00,1.7,2.1,74.0,81.0,153
82,2024-01-30 08:12:00,1.4,2.0,79.0,76.0,153
82,2024-01-30 08:13:00,1.7,2.1,64.0,73.0,153
82,2024-01-30 08:14:00,1.8,2.3,68.0,68.0,153
82,2024-01-30 08:15:00,1.8,2.1,63.0,65.0,153
82,2024-01-30 08:16:00,2.7,3.0,65.0,64.0,153
82,2024-01-30 08:17:00,2.7,3.3,67.0,55.0,153
82,2024-01-30 08:18:00,2.4,2.9,56.0,59.0,153
82,2024-01-30 08:19:00,2.7,3.3,70.0,76.0,153
82,2024-01-30 08:20:00,2.2,3.3,72.0,77.0,1
82,2024-01-30 08:21:00,1.3,2.5,78.0,87.0,1
82,2024-01-30 08:22:00,1.0,1.6,66.0,58.0,1
82,2024-01-30 08:23:00,1.0,1.5,72.0,72.0,1
82,2024-01-30 08:24:00,1.3,1.9,67.0,82.0,1
82,2024-01-30 08:25:00,0.9,1.2,71.0,76.0,1
82,2024-01-30 08:26:00,1.3,2.0,63.0,59.0,1
82,2024-01-30 08:27:00,1.3,2.3,115.0,115.0,1
82,2024-01-30 08:28:00,1.8,2.5,93.0,95.0,1
82,2024-01-30 08:29:00,1.0,1.8,96.0,91.0,1
82,2024-01-30 08:30:00,1.0,1.6,102.0,91.0,1
82,2024-01-30 08:31:00,1.2,1.7,93.0,86.0,1
82,2024-01-30 08:32:00,1.5,2.4,82.0,71.0,1
82,2024-01-30 08:33:00,1.4,2.1,83.0,79.0,1
82,2024-01-30 08:34:00,1.4,2.8,89.0,80.0,1
82,2024-01-30 08:35:00,2.4,3.2,83.0,91.0,1
82,2024-01-30 08:36:00,1.5,2.3,76.0,87.0,1
82,2024-01-30 08:37:00,1.0,1.7,72.0,71.0,1
82,2024-01-30 08:38:00,1.2,1.7,54.0,56.0,1
82,2024-01-30 08:39:00,0.9,1.4,61.0,66.0,1
82,2024-01-30 08:40:00,1.4,2.0,77.0,63.0,1
82,2024-01-30 08:41:00,1.7,1.9,48.0,52.0,1
82,2024-01-30 08:42:00,1.6,2.1,60.0,66.0,1
82,2024-01-30 08:43:00,1.2,1.7,53.0,42.0,1
82,2024-01-30 08:44:00,0.5,0.9,51.0,52.0,1
82,2024-01-30 08:45:00,0.5,0.9,88.0,89.0,1
82,2024-01-30 08:46:00,0.7,1.6,109.0,107.0,1
82,2024-01-30 08:47:00,1.1,1.7,122.0,119.0,1
82,2024-01-30 08:48:00,0.7,1.2,89.0,109.0,1
82,2024-01-30 08:49:00,0.3,0.6,86.0,86.0,1
82,2024-01-30 08:50:00,0.0,0.4,296.0,33.0,1
82,2024-01-30 08:51:00,0.5,0.9,34.0,18.0,1
82,2024-01-30 08:52:00,0.8,1.1,42.0,55.0,1
82,2024-01-30 08:53:00,1.0,1.7,357.0,353.0,1
82,2024-01-30 08:54:00,0.9,1.7,22.0,13.0,1
82,2024-01-30 08:55:00,0.4,1.3,8.0,332.0,1
82,2024-01-30 08:56:00,0.6,1.2,30.0,54.0,1
82,2024-01-30 08:57:00,0.5,1.0,111.0,90.0,1
82,2024-01-30 08:58:00,0.2,1.1,340.0,344.0,1
82,2024-01-30 08:59:00,0.8,1.3,339.0,357.0,1
82,2024-01-30 09:00:00,0.8,1.7,314.0,300.0,1
82,2024-01-30 09:01:00,1.0,2.1,349.0,0.0,1
82,2024-01-30 09:02:00,1.3,1.7,349.0,353.0,1
82,2024-01-30 09:03:00,1.3,1.7,359.0,357.0,1
82,2024-01-30 09:04:00,1.2,1.6,348.0,351.0,1
82,2024-01-30 09:05:00,1.3,1.4,352.0,356.0,1
82,2024-01-30 09:06:00,1.0,1.5,334.0,347.0,1
82,2024-01-30 09:07:00,0.8,1.2,333.0,305.0,1
82,2024-01-30 09:08:00,1.1,1.3,8.0,4.0,1
82,2024-01-30 09:09:00,1.1,1.4,10.0,357.0,1
82,2024-01-30 09:10:00,1.0,1.2,2.0,13.0,1
82,2024-01-30 09:11:00,1.0,1.3,350.0,347.0,1
82,2024-01-30 09:12:00,1.0,1.2,345.0,343.0,1
82,2024-01-30 09:13:00,1.3,1.7,346.0,341.0,1
82,2024-01-30 09:14:00,1.3,1.7,355.0,10.0,1
82,2024-01-30 09:15:00,1.3,1.8,351.0,346.0,1
82,2024-01-30 09:16:00,0.9,1.2,341.0,324.0,1
82,2024-01-30 09:17:00,1.2,1.7,352.0,331.0,1
82,2024-01-30 09:18:00,0.9,1.6,358.0,344.0,1
82,2024-01-30 09:19:00,1.0,2.0,33.0,18.0,1
82,2024-01-30 09:20:00,1.2,1.6,29.0,37.0,1
82,2024-01-30 09:21:00,0.9,1.4,65.0,63.0,1
82,2024-01-30 09:22:00,0.4,1.1,352.0,312.0,1
82,2024-01-30 09:23:00,0.9,1.5,339.0,2.0,1
82,2024-01-30 09:24:00,0.4,1.1,53.0,56.0,1
82,2024-01-30 09:25:00,0.5,1.3,38.0,50.0,1
82,2024-01-30 09:26:00,0.5,1.3,62.0,47.0,1
82,2024-01-30 09:27:00,0.8,1.4,132.0,121.0,1
82,2024-01-30 09:28:00,1.6,2.2,111.0,97.0,1
82,2024-01-30 09:29:00,1.3,2.0,74.0,90.0,1
82,2024-01-30 09:30:00,1.2,1.5,69.0,74.0,1
82,2024-01-30 09:31:00,1.0,2.1,68.0,63.0,1
82,2024-01-30 09:32:00,1.6,2.0,65.0,55.0,1
82,2024-01-30 09:33:00,0.8,1.6,62.0,52.0,1
82,2024-01-30 09:34:00,0.6,1.2,68.0,66.0,1
82,2024-01-30 09:35:00,0.4,1.1,78.0,97.0,1
82,2024-01-30 09:36:00,0.1,0.8,241.0,215.0,1
82,2024-01-30 09:37:00,0.8,1.6,31.0,34.0,1
82,2024-01-30 09:38:00,0.4,1.0,25.0,42.0,1
82,2024-01-30 09:39:00,0.6,1.2,18.0,45.0,1
82,2024-01-30 09:40:00,1.4,1.8,27.0,21.0,1
82,2024-01-30 09:41:00,0.5,1.1,11.0,41.0,1
82,2024-01-30 09:42:00,0.8,1.2,304.0,315.0,1
82,2024-01-30 09:43:00,0.2,1.0,211.0,296.0,1
82,2024-01-30 09:44:00,0.3,0.9,40.0,65.0,1
82,2024-01-30 09:45:00,0.6,1.0,106.0,89.0,1
82,2024-01-30 09:46:00,1.1,1.5,153.0,141.0,1
82,2024-01-30 09:47:00,0.7,1.2,115.0,103.0,1
82,2024-01-30 09:48:00,1.3,2.6,52.0,45.0,1
82,2024-01-30 09:49:00,2.5,3.7,44.0,38.0,1
82,2024-01-30 09:50:00,1.5,2.4,61.0,52.0,1
82,2024-01-30 09:51:00,1.2,2.2,118.0,136.0,1
82,2024-01-30 09:52:00,2.2,2.7,143.0,136.0,1
82,2024-01-30 09:53:00,1.2,2.3,188.0,186.0,1
82,2024-01-30 09:54:00,0.7,1.7,239.0,216.0,1
82,2024-01-30 09:55:00,1.9,3.0,329.0,323.0,1
82,2024-01-30 09:56:00,1.5,2.9,317.0,319.0,1
82,2024-01-30 09:57:00,0.4,2.2,343.0,304.0,1
82,2024-01-30 09:58:00,0.7,1.3,51.0,51.0,1
82,2024-01-30 09:59:00,0.7,1.7,42.0,14.0,1
82,2024-01-30 10:00:00,0.9,1.4,344.0,355.0,1
82,2024-01-30 10:01:00,1.1,1.4,12.0,14.0,1
82,2024-01-30 10:02:00,0.8,1.4,4.0,7.0,1
82,2024-01-30 10:03:00,1.0,1.5,48.0,45.0,1
82,2024-01-30 10:04:00,1.1,1.7,74.0,54.0,1
82,2024-01-30 10:05:00,0.8,1.3,115.0,111.0,1
82,2024-01-30 10:06:00,0.1,0.9,301.0,333.0,1
82,2024-01-30 10:07:00,1.3,1.7,340.0,338.0,1
82,2024-01-30 10:08:00,0.9,1.6,344.0,349.0,1
82,2024-01-30 10:09:00,0.9,1.3,4.0,7.0,1
82,2024-01-30 10:10:00,0.7,1.1,27.0,46.0,1
82,2024-01-30 10:11:00,1.1,1.6,46.0,62.0,1
82,2024-01-30 10:12:00,1.2,1.5,28.0,51.0,1
82,2024-01-30 10:13:00,1.2,1.7,9.0,39.0,1
82,2024-01-30 10:14:00,1.4,1.8,12.0,5.0,1
82,2024-01-30 10:15:00,1.3,2.2,27.0,51.0,1
82,2024-01-30 10:16:00,1.1,1.6,356.0,349.0,1
82,2024-01-30 10:17:00,0.3,0.8,352.0,354.0,1
82,2024-01-30 10:18:00,0.2,0.8,51.0,64.0,1
82,2024-01-30 10:19:00,0.4,0.8,172.0,213.0,1
82,2024-01-30 10:20:00,0.8,1.3,194.0,203.0,1
82,2024-01-30 10:21:00,0.0,1.0,228.0,209.0,1
82,2024-01-30 10:22:00,0.4,0.8,54.0,49.0,1
82,2024-01-30 10:23:00,1.2,1.8,83.0,94.0,1
82,2024-01-30 10:24:00,0.4,1.2,69.0,102.0,1
82,2024-01-30 10:25:00,0.3,1.3,307.0,308.0,1
82,2024-01-30 10:26:00,0.8,1.3,318.0,306.0,1
82,2024-01-30 10:27:00,1.1,1.5,335.0,349.0,1
82,2024-01-30 10:28:00,1.3,1.7,328.0,313.0,1
82,2024-01-30 10:29:00,1.5,2.0,326.0,326.0,1
82,2024-01-30 10:30:00,1.6,2.1,312.0,316.0,1
82,2024-01-30 10:31:00,1.5,2.2,281.0,282.0,1
82,2024-01-30 10:32:00,1.7,2.8,312.0,324.0,1
82,2024-01-30 10:33:00,2.1,3.1,321.0,307.0,1
82,2024-01-30 10:34:00,1.1,2.0,306.0,307.0,1
82,2024-01-30 10:35:00,1.5,2.2,297.0,282.0,1
82,2024-01-30 10:36:00,2.1,3.1,289.0,298.0,1
82,2024-01-30 10:37:00,1.6,2.4,285.0,277.0,1
82,2024-01-30 10:38:00,1.1,1.9,315.0,310.0,1
82,2024-01-30 10:39:00,0.6,1.1,28.0,0.0,1
82,2024-01-30 10:40:00,0.9,1.4,72.0,128.0,1
82,2024-01-30 10:41:00,0.3,0.9,137.0,86.0,1
