,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-04-07 12:00:00,12,56.0,1.0,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,139.057,1.0,32.7921,1.0,641.023,3.1,0.0,1.0,688.755,1.0,25.8549,1.0,0.238033,1.0
2018-04-07 13:00:00,12,42.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,229.453,1.0,31.0914,1.0,640.232,3.1,0.0,1.0,605.733,1.0,26.5273,1.0,0.398751,1.0
2018-04-07 14:00:00,12,34.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.692,1.0,31.9051,1.0,639.427,3.1,0.0,1.0,372.114,1.0,26.8045,1.0,0.391928,1.0
2018-04-07 15:00:00,12,43.0,1.0,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.8118,1.0,41.6133,1.0,638.973,3.1,0.0,1.0,282.237,1.0,25.7754,1.0,1.02991,1.0
2018-04-07 16:00:00,12,26.0,1.0,68.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.9854,1.0,44.9863,1.0,638.707,3.1,0.0,1.0,577.941,1.0,25.8467,1.0,1.54126,1.0
2018-04-07 17:00:00,12,27.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.9305,1.0,49.1143,1.0,638.829,3.1,0.0,1.0,241.956,1.0,24.2996,1.0,0.825805,1.0
2018-04-07 18:00:00,12,36.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.3553,1.0,56.7982,1.0,639.326,3.1,0.0,1.0,41.8806,1.0,22.3397,1.0,1.15302,1.0
2018-04-07 19:00:00,12,29.0,1.0,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.5124,1.0,62.251,1.0,640.043,3.1,0.0,1.0,0.0,1.0,21.2499,1.0,1.07887,1.0
2018-04-07 20:00:00,12,25.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.4371,1.0,67.3704,1.0,640.862,3.1,0.0,1.0,0.0,1.0,20.5902,1.0,1.67859,1.0
2018-04-07 21:00:00,12,34.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.1773,1.0,72.0951,1.0,641.322,3.1,0.0,1.0,0.0,1.0,20.2697,1.0,0.913999,1.0
2018-04-07 22:00:00,12,17.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.5425,1.0,74.9309,1.0,641.568,3.1,0.0,1.0,0.0,1.0,19.4457,1.0,0.939985,1.0
2018-04-07 23:00:00,12,17.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.8659,1.0,70.781,1.0,641.85,3.1,0.0,1.0,0.0,1.0,19.5634,1.0,0.798415,1.0
2018-04-08 00:00:00,12,27.0,2.6,23.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.826,1.0,70.4254,1.0,641.711,3.1,0.0,1.0,0.0,1.0,19.6143,1.0,0.370618,1.0
2018-04-08 01:00:00,12,34.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.3887,1.0,73.4096,1.0,641.203,3.1,0.0,1.0,0.0,1.0,19.2778,1.0,0.567555,1.0
2018-04-08 02:00:00,12,31.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.6618,1.0,75.3643,1.0,640.758,3.1,0.0,1.0,0.0,1.0,19.0098,1.0,0.643835,1.0
2018-04-08 03:00:00,12,36.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,327.259,1.0,77.7213,1.0,640.364,3.1,0.0,1.0,0.0,1.0,18.6095,1.0,0.95035,1.0
2018-04-08 04:00:00,12,38.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,358.147,1.0,80.1693,1.0,640.323,3.1,0.0,1.0,0.0,1.0,18.3093,1.0,0.676623,1.0
2018-04-08 05:00:00,12,38.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.4207,1.0,81.6376,1.0,640.535,3.1,0.0,1.0,0.0,1.0,17.9143,1.0,0.685459,1.0
2018-04-08 06:00:00,12,44.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.104,1.0,80.0091,1.0,640.839,3.1,0.0,1.0,0.0,1.0,18.0914,1.0,0.853144,1.0
2018-04-08 07:00:00,12,43.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.9617,1.0,75.7564,1.0,641.3,3.1,0.0,1.0,7.11583,1.0,18.6201,1.0,0.838265,1.0
2018-04-08 08:00:00,12,35.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.3699,1.0,68.929,1.0,641.799,3.1,0.0,1.0,79.3706,1.0,18.9567,1.0,0.532273,1.0
2018-04-08 09:00:00,12,29.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.3016,1.0,61.0285,1.0,642.042,3.1,0.0,1.0,380.233,1.0,20.7319,1.0,0.222824,1.0
2018-04-08 10:00:00,12,38.0,2.6,37.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,248.852,1.0,53.2176,1.0,641.823,3.1,0.0,1.0,521.029,1.0,22.2867,1.0,0.237361,1.0
2018-04-08 11:00:00,12,37.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,295.193,1.0,45.1927,1.0,641.502,3.1,0.0,1.0,653.416,1.0,23.9218,1.0,0.562103,1.0
2018-04-08 12:00:00,12,59.0,2.6,49.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,296.565,1.0,36.4202,1.0,640.719,3.1,0.0,1.0,840.865,1.0,25.9412,1.0,0.537137,1.0
2018-04-08 13:00:00,12,32.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.30546,1.0,32.828,1.0,639.937,3.1,0.0,1.0,762.786,1.0,27.3531,1.0,0.490488,1.0
2018-04-08 14:00:00,12,20.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.8028,1.0,29.0738,1.0,638.965,3.1,0.0,1.0,826.64,1.0,28.456,1.0,0.866697,1.0
2018-04-08 15:00:00,12,26.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.06488,1.0,28.4541,1.0,638.18,3.1,0.0,1.0,698.548,1.0,29.0765,1.0,0.948643,1.0
2018-04-08 16:00:00,12,25.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.1826,1.0,32.9468,1.0,637.689,3.1,0.0,1.0,454.914,1.0,28.4975,1.0,1.3022,1.0
2018-04-08 17:00:00,12,29.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.4921,1.0,33.5341,1.0,637.78,3.1,0.0,1.0,285.401,1.0,27.1773,1.0,1.94404,1.0
2018-04-08 18:00:00,12,17.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.1499,1.0,39.4256,1.0,638.231,3.1,0.0,1.0,71.3639,1.0,25.0308,1.0,1.49328,1.0
2018-04-08 19:00:00,12,20.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.1034,1.0,58.9123,1.0,638.964,3.1,0.0,1.0,0.0216666,1.0,23.1619,1.0,1.0899,1.0
2018-04-08 20:00:00,12,19.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.1121,1.0,65.6563,1.0,639.648,3.1,0.0,1.0,0.0,1.0,21.9665,1.0,1.09855,1.0
2018-04-08 21:00:00,12,17.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.8274,1.0,68.9419,1.0,640.265,3.1,0.0,1.0,0.0,1.0,21.4774,1.0,1.16935,1.0
2018-04-08 22:00:00,12,24.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.2442,1.0,70.0433,1.0,640.608,3.1,0.0,1.0,0.0,1.0,21.1942,1.0,-9999.0,4.31
2018-04-08 23:00:00,12,23.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.932,1.0,71.9268,1.0,640.973,3.1,0.0,1.0,0.0,1.0,20.8157,1.0,0.870532,1.0
2018-04-09 00:00:00,12,27.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.1268,1.0,71.8279,1.0,640.881,3.1,0.0,1.0,0.0,1.0,20.4304,1.0,0.994472,1.0
2018-04-09 01:00:00,12,27.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.7056,1.0,70.3319,1.0,640.581,3.1,0.0,1.0,0.0,1.0,20.215,1.0,0.991424,1.0
2018-04-09 02:00:00,12,26.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.6617,1.0,72.2732,1.0,640.248,3.1,0.0,1.0,0.0,1.0,19.5453,1.0,0.661084,1.0
2018-04-09 03:00:00,12,38.0,2.6,37.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.9935,1.0,74.5521,1.0,640.083,3.1,0.0,1.0,0.0,1.0,18.9364,1.0,0.682013,1.0
2018-04-09 04:00:00,12,33.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.8006,1.0,76.0007,1.0,640.083,3.1,0.0,1.0,0.0,1.0,18.5724,1.0,0.578686,1.0
2018-04-09 05:00:00,12,27.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.3758,1.0,71.9244,1.0,640.221,3.1,0.0,1.0,0.0,1.0,18.4778,1.0,0.721031,1.0
2018-04-09 06:00:00,12,27.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,159.116,1.0,63.6602,1.0,640.508,3.1,0.0,1.0,0.0,1.0,18.2307,1.0,0.301479,1.0
2018-04-09 07:00:00,12,60.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.1932,1.0,66.5679,1.0,640.898,3.1,0.0,1.0,31.8008,1.0,18.1987,1.0,0.652869,1.0
2018-04-09 08:00:00,12,48.0,1.0,65.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.4816,1.0,56.7768,1.0,641.39,3.1,0.0,1.0,217.426,1.0,20.2154,1.0,0.589826,1.0
2018-04-09 09:00:00,12,57.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,47.9636,1.0,52.943,1.0,641.486,3.1,0.0,1.0,420.233,1.0,21.6167,1.0,0.455769,1.0
2018-04-09 10:00:00,12,36.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.479,1.0,40.8857,1.0,641.226,3.1,0.0,1.0,607.575,1.0,23.5774,1.0,0.630097,1.0
2018-04-09 11:00:00,12,43.0,1.0,59.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.3611,1.0,32.7506,1.0,640.683,3.1,0.0,1.0,758.789,1.0,25.588,1.0,0.38449,1.0
2018-04-09 12:00:00,12,42.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.2412,1.0,31.0721,1.0,640.082,3.1,0.0,1.0,850.694,1.0,26.9289,1.0,0.741367,1.0
2018-04-09 13:00:00,12,38.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.527,1.0,31.7837,1.0,639.429,3.1,0.0,1.0,748.479,1.0,27.8803,1.0,1.42219,1.0
2018-04-09 14:00:00,12,34.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.8836,1.0,31.512,1.0,638.544,3.1,0.0,1.0,846.032,1.0,29.1244,1.0,1.00024,1.0
2018-04-09 15:00:00,12,23.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.404391,1.0,31.4336,1.0,637.664,3.1,0.0,1.0,536.184,1.0,29.4658,1.0,0.814601,1.0
2018-04-09 16:00:00,12,30.0,1.0,52.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.9671,1.0,32.0258,1.0,637.322,3.1,0.0,1.0,355.425,1.0,29.3083,1.0,1.03663,1.0
2018-04-09 17:00:00,12,26.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,55.9338,1.0,35.3661,1.0,637.436,3.1,0.0,1.0,9.34722,1.0,27.5445,1.0,0.191004,1.0
2018-04-09 18:00:00,12,29.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,202.246,1.0,46.1643,1.0,638.558,3.1,0.0,1.0,0.0119444,1.0,23.6742,1.0,1.62849,1.0
2018-04-09 19:00:00,12,23.0,1.0,52.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,237.904,1.0,61.5823,1.0,639.715,3.1,0.0,1.0,0.0,1.0,21.4104,1.0,0.730846,1.0
2018-04-09 20:00:00,12,21.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,290.569,1.0,83.7984,1.0,640.353,3.1,0.0,1.0,0.0,1.0,18.5437,1.0,0.336648,1.0
2018-04-09 21:00:00,12,19.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,280.978,1.0,80.2219,1.0,640.856,3.1,0.0,1.0,0.0,1.0,18.9995,1.0,0.177076,1.0
2018-04-09 22:00:00,12,21.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,350.3,1.0,87.9484,1.0,641.87,3.1,0.0,1.0,0.0,1.0,17.8808,1.0,0.567069,1.0
2018-04-09 23:00:00,12,1.0,2.1,16.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.26826,1.0,94.8102,1.0,641.982,3.1,0.0,1.0,0.0,1.0,16.1242,1.0,0.314002,1.0
2018-04-10 00:00:00,12,6.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,302.296,1.0,95.1903,1.0,641.768,3.1,0.0,1.0,0.0,1.0,16.5056,1.0,0.237377,1.0
2018-04-10 01:00:00,12,20.0,2.6,18.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,304.299,1.0,92.6492,1.0,641.288,3.1,0.0,1.0,0.0,1.0,17.2889,1.0,0.163754,1.0
2018-04-10 02:00:00,12,29.0,2.6,28.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.936,1.0,88.0471,1.0,640.896,3.1,0.0,1.0,0.0,1.0,18.1957,1.0,0.842035,1.0
2018-04-10 03:00:00,12,28.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,273.895,1.0,86.5596,1.0,640.827,3.1,0.0,1.0,0.0,1.0,18.4685,1.0,0.518504,1.0
2018-04-10 04:00:00,12,29.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,232.597,1.0,81.4699,1.0,640.914,3.1,0.0,1.0,0.0,1.0,18.9352,1.0,0.401729,1.0
2018-04-10 05:00:00,12,20.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,231.98,1.0,79.9511,1.0,640.937,3.1,0.0,1.0,0.0,1.0,18.6497,1.0,0.484,1.0
2018-04-10 06:00:00,12,33.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.35,1.0,80.3925,1.0,641.134,3.1,0.0,1.0,0.0,1.0,18.5539,1.0,0.953388,1.0
2018-04-10 07:00:00,12,28.0,1.0,30.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,212.04,1.0,78.8993,1.0,641.666,3.1,0.0,1.0,5.63861,1.0,18.4302,1.0,0.818064,1.0
2018-04-10 08:00:00,12,40.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.873,1.0,78.0928,1.0,642.375,3.1,0.0,1.0,46.9761,1.0,18.7107,1.0,0.763337,1.0
2018-04-10 09:00:00,12,26.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.51,1.0,72.5242,1.0,642.855,3.1,0.0,1.0,54.8625,1.0,19.2676,1.0,0.713939,1.0
2018-04-10 10:00:00,12,47.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,239.96,1.0,66.9973,1.0,642.522,3.1,0.0,1.0,459.236,1.0,20.67,1.0,-9999.0,4.31
2018-04-10 11:00:00,12,36.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,187.801,1.0,52.8553,1.0,642.227,3.1,0.0,1.0,415.966,1.0,22.6514,1.0,0.374691,1.0
2018-04-10 12:00:00,12,29.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,172.392,1.0,48.1179,1.0,641.799,3.1,0.0,1.0,372.598,1.0,23.5171,1.0,0.507572,1.0
2018-04-10 13:00:00,12,985.0,4.2985,46.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,220.444,1.0,42.6201,1.0,641.004,3.1,0.0,1.0,817.824,1.0,24.8532,1.0,1.03827,1.0
2018-04-10 14:00:00,12,985.0,4.2985,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,324.203,1.0,43.0661,1.0,640.214,3.1,0.0,1.0,254.889,1.0,25.0387,1.0,0.430771,1.0
2018-04-10 15:00:00,12,66.0,2.1,92.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,278.794,1.0,58.3025,1.0,640.015,3.1,0.0,1.0,164.226,1.0,23.1531,1.0,0.407634,1.0
2018-04-10 16:00:00,12,47.0,1.0,71.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,236.486,1.0,58.1549,1.0,639.731,3.1,0.0,1.0,92.4397,1.0,22.1142,1.0,0.586629,1.0
2018-04-10 17:00:00,12,42.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,195.125,1.0,61.6054,1.0,639.655,3.1,0.0,1.0,59.7825,1.0,21.8297,1.0,0.348393,1.0
2018-04-10 18:00:00,12,45.0,1.0,72.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.093,1.0,60.9267,1.0,639.87,3.1,0.0,1.0,38.2008,1.0,22.0085,1.0,0.555885,1.0
2018-04-10 19:00:00,12,44.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,261.76,1.0,61.3682,1.0,640.395,3.1,0.0,1.0,0.0025,1.0,21.8047,1.0,0.549202,1.0
