,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-01-04 07:00:00,12,34.0,1.0,52.0,1.0,-9999.0,1.0,79.7638,1.0,34.5022,1.0,114.266,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,134.859,1.0,79.3836,1.0,641.665,3.1,0.0,1.0,11.3842,1.0,17.4977,1.0,0.0226519,1.0
2018-01-04 08:00:00,12,31.0,1.0,46.0,1.0,-9999.0,1.0,39.6928,1.0,31.8818,1.0,71.5746,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,159.827,1.0,70.3421,1.0,642.154,3.1,0.0,1.0,143.765,1.0,18.5329,1.0,0.306163,1.0
2018-01-04 09:00:00,12,51.0,1.0,79.0,1.0,-9999.0,1.0,60.4444,1.0,49.735,2.3,110.179,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.847,1.0,68.7219,1.0,642.304,3.1,0.0,1.0,234.638,1.0,19.6769,1.0,0.525867,1.0
2018-01-04 10:00:00,12,57.0,1.0,91.0,2.3,-9999.0,1.0,47.149,1.0,69.3179,2.3,114.864,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.3038,1.0,59.8452,1.0,642.177,3.1,0.0,1.0,479.932,1.0,21.5154,1.0,0.138783,1.0
2018-01-04 11:00:00,12,58.0,1.0,73.0,1.0,-9999.0,1.0,19.5064,1.0,64.8138,1.0,83.608,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,292.247,1.0,50.2335,1.0,641.663,3.1,0.0,1.0,670.428,1.0,23.4323,1.0,0.219385,1.0
2018-01-04 12:00:00,12,-9999.0,4.31,64.0,1.0,-9999.0,1.0,7.90433,1.0,45.4505,1.0,53.3548,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.743,1.0,43.2385,1.0,640.957,3.1,0.0,1.0,753.636,1.0,25.0083,1.0,0.687206,1.0
2018-01-04 13:00:00,12,36.0,1.0,62.0,1.0,-9999.0,1.0,8.69813,1.0,49.3445,1.0,58.0426,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,354.539,1.0,38.3421,1.0,640.087,3.1,0.0,1.0,761.992,1.0,26.3621,1.0,0.288377,1.0
2018-01-04 14:00:00,12,45.0,1.0,66.0,1.0,-9999.0,1.0,3.86127,1.0,43.8322,1.0,45.4694,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.004,1.0,37.3422,1.0,639.283,3.1,0.0,1.0,334.259,1.0,26.5791,1.0,0.542496,1.0
2018-01-04 15:00:00,12,39.0,1.0,62.0,1.0,-9999.0,1.0,10.2898,1.0,50.6118,1.0,60.9015,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,300.553,1.0,36.3381,1.0,638.49,3.1,0.0,1.0,345.841,1.0,27.293,1.0,0.561165,1.0
2018-01-04 16:00:00,12,36.0,1.0,63.0,1.0,-9999.0,1.0,16.394,1.0,35.904,1.0,52.298,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,223.953,1.0,44.9719,1.0,638.479,3.1,0.0,1.0,248.689,1.0,24.8595,1.0,1.2583,1.0
2018-01-04 17:00:00,12,45.0,1.0,61.0,1.0,-9999.0,1.0,30.2519,1.0,46.7927,1.0,72.7202,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,308.195,1.0,43.6551,1.0,638.683,3.1,0.0,1.0,316.773,1.0,25.1677,1.0,0.468405,1.0
2018-01-04 18:00:00,12,41.0,1.0,73.0,1.0,-9999.0,1.0,44.659,1.0,44.9864,1.0,88.9133,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.1116,1.0,55.9484,1.0,639.033,3.1,0.0,1.0,58.9453,1.0,23.8313,1.0,1.07956,1.0
2018-01-04 19:00:00,12,46.0,1.0,79.0,1.0,-9999.0,1.0,68.5688,1.0,45.9629,1.0,111.276,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.817,1.0,69.7543,1.0,639.559,3.1,0.3,1.0,0.0,1.0,22.1214,1.0,0.963035,1.0
2018-01-04 20:00:00,12,47.0,1.0,52.0,1.0,-9999.0,1.0,56.3339,1.0,39.9584,1.0,96.7809,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,208.929,1.0,75.1463,1.0,640.428,3.1,0.0,1.0,0.0,1.0,20.7048,1.0,0.493614,1.0
2018-01-04 21:00:00,12,24.0,1.0,40.0,1.0,-9999.0,1.0,10.5764,1.0,38.0099,1.0,48.5863,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,186.916,1.0,66.1159,1.0,641.36,3.1,0.0,1.0,0.0,1.0,20.2294,1.0,0.719043,1.0
2018-01-04 22:00:00,12,32.0,1.0,45.0,1.0,-9999.0,1.0,23.054,1.0,39.1121,1.0,62.1661,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,227.121,1.0,68.2051,1.0,641.821,3.1,0.0,1.0,0.0,1.0,19.6644,1.0,0.73,1.0
2018-01-04 23:00:00,12,38.0,1.0,56.0,1.0,-9999.0,1.0,33.5579,1.0,39.0221,1.0,72.58,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,202.731,1.0,69.8559,1.0,642.042,3.1,0.0,1.0,0.0,1.0,19.2791,1.0,0.719215,1.0
2018-01-05 00:00:00,12,31.0,1.0,53.0,1.0,-9999.0,1.0,43.5234,1.0,37.446,1.0,80.9694,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,268.347,1.0,70.5359,1.0,642.039,3.1,0.0,1.0,0.0,1.0,19.2498,1.0,0.850393,1.0
2018-01-05 01:00:00,12,37.0,1.0,48.0,1.0,-9999.0,1.0,40.2753,1.0,35.2557,1.0,75.531,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,190.155,1.0,75.016,1.0,641.752,3.1,0.3,1.0,0.0,1.0,18.884,1.0,0.289187,1.0
2018-01-05 02:00:00,12,44.0,2.6,43.0,2.6,-9999.0,1.0,48.4969,1.0,33.0069,1.0,81.5038,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,263.631,1.0,82.0889,1.0,641.451,3.1,0.1,1.0,0.0,1.0,18.3464,1.0,0.149622,1.0
2018-01-05 03:00:00,12,31.0,1.0,45.0,1.0,-9999.0,1.0,47.8741,1.0,32.5203,2.1,80.3944,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,337.049,1.0,84.1525,1.0,641.206,3.1,0.2,1.0,0.0,1.0,18.1867,1.0,0.151047,1.0
2018-01-05 04:00:00,12,29.0,1.0,51.0,1.0,-9999.0,1.0,55.3604,2.3,31.6121,2.1,86.9725,2.3,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,291.133,1.0,84.053,1.0,641.257,3.1,0.3,1.0,0.0,1.0,18.2976,1.0,0.0135929,1.0
2018-01-05 05:00:00,12,34.0,1.0,38.0,1.0,-9999.0,1.0,52.6309,1.0,31.4708,1.0,84.1017,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,298.719,1.0,86.7358,1.0,641.469,3.1,0.0,1.0,0.0,1.0,18.1935,1.0,0.207771,1.0
2018-01-05 06:00:00,12,44.0,2.6,41.0,2.6,-9999.0,1.0,50.0404,1.0,31.5549,1.0,81.5953,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.84664,1.0,85.1656,1.0,641.969,3.1,0.1,1.0,0.0,1.0,18.3493,1.0,0.412324,1.0
2018-01-05 07:00:00,12,37.0,1.0,45.0,1.0,-9999.0,1.0,51.5103,1.0,30.6223,1.0,82.1326,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.6347,1.0,85.0615,1.0,642.216,3.1,0.0,1.0,8.79389,1.0,18.0648,1.0,0.55725,1.0
2018-01-05 08:00:00,12,33.0,1.0,56.0,1.0,-9999.0,1.0,53.1127,1.0,31.4336,1.0,84.5463,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,348.981,1.0,82.5795,1.0,642.551,3.1,0.0,1.0,111.771,1.0,18.5537,1.0,0.309625,1.0
2018-01-05 09:00:00,12,50.0,1.0,81.0,1.0,-9999.0,1.0,58.0943,1.0,40.1924,1.0,98.2867,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,254.394,1.0,75.4282,1.0,642.78,3.1,0.0,1.0,156.593,1.0,19.6947,1.0,0.288079,1.0
2018-01-05 10:00:00,12,38.0,1.0,47.0,1.0,-9999.0,1.0,22.1121,1.0,35.9902,1.0,58.1023,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,158.947,1.0,62.169,1.0,642.82,3.1,0.0,1.0,393.199,1.0,21.6444,1.0,0.453626,1.0
2018-01-05 11:00:00,12,39.0,1.0,65.0,1.0,-9999.0,1.0,23.2799,1.0,48.3429,1.0,70.9845,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,172.005,1.0,54.45,1.0,642.452,3.1,0.0,1.0,607.983,1.0,23.3972,1.0,0.12616,1.0
2018-01-05 12:00:00,12,48.0,1.0,78.0,1.0,-9999.0,1.0,17.7482,1.0,66.0136,1.0,81.0271,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,352.768,1.0,50.3368,1.0,641.785,3.1,0.0,1.0,356.188,1.0,24.2341,1.0,0.297944,1.0
2018-01-05 13:00:00,12,42.0,1.0,60.0,1.0,-9999.0,1.0,18.2237,1.0,53.9552,1.0,71.769,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.96685,1.0,52.9482,1.0,641.189,3.1,0.7,1.0,156.633,1.0,23.6633,1.0,0.816313,1.0
2018-01-05 14:00:00,12,43.0,1.0,54.0,1.0,-9999.0,1.0,18.482,1.0,46.709,1.0,65.1911,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.373,1.0,59.6706,1.0,640.596,3.1,0.1,1.0,287.233,1.0,22.4149,1.0,0.291013,1.0
2018-01-05 15:00:00,12,39.0,1.0,49.0,1.0,-9999.0,1.0,6.14298,1.0,47.968,1.0,54.111,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,135.807,1.0,65.397,1.0,640.351,3.1,3.0,1.0,215.039,1.0,21.2387,1.0,0.66237,1.0
2018-01-05 16:00:00,12,27.0,1.0,57.0,1.0,-9999.0,1.0,37.4502,1.0,45.1167,1.0,82.5668,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,197.57,1.0,72.0097,1.0,640.333,3.1,0.2,1.0,87.1292,1.0,18.5457,1.0,0.367036,1.0
2018-01-05 17:00:00,12,52.0,1.0,82.0,1.0,-9999.0,1.0,107.803,2.3,76.2253,2.3,184.028,2.1,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,276.006,1.0,70.2855,1.0,640.135,3.1,0.0,1.0,119.828,1.0,20.171,1.0,0.395049,1.0
2018-01-05 18:00:00,12,51.0,1.0,83.0,1.0,-9999.0,1.0,49.0092,1.0,80.886,2.3,130.587,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,291.351,1.0,65.5731,1.0,640.258,3.1,0.0,1.0,63.7039,1.0,21.1071,1.0,0.994296,1.0
2018-01-05 19:00:00,12,60.0,1.0,93.0,1.0,-9999.0,1.0,71.6865,1.0,82.412,1.0,154.098,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,166.544,1.0,68.0577,1.0,640.57,3.1,0.0,1.0,0.0,1.0,20.783,1.0,0.400712,1.0
2018-01-05 20:00:00,12,72.0,1.0,111.0,1.0,-9999.0,1.0,136.859,1.0,62.0066,1.0,198.306,2.2,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.401,1.0,72.6802,1.0,640.982,3.1,0.0,1.0,0.0,1.0,20.1313,1.0,0.218191,1.0
2018-01-05 21:00:00,12,51.0,1.0,76.0,1.0,-9999.0,1.0,76.0681,1.0,49.5376,1.0,125.606,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,149.663,1.0,71.331,1.0,641.75,3.1,0.0,1.0,0.0,1.0,19.8756,1.0,0.8833,1.0
2018-01-05 22:00:00,12,55.0,1.0,81.0,2.3,-9999.0,1.0,91.3919,2.3,45.9045,1.0,137.296,2.3,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.255,1.0,71.9091,1.0,642.135,3.1,0.0,1.0,0.0,1.0,19.7082,1.0,0.341024,1.0
2018-01-05 23:00:00,12,41.0,1.0,66.0,1.0,-9999.0,1.0,69.4785,1.0,34.3154,1.0,103.794,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.19233,1.0,76.0692,1.0,642.23,3.1,0.0,1.0,0.0,1.0,19.264,1.0,0.804688,1.0
2018-01-06 00:00:00,12,31.0,1.0,60.0,1.0,-9999.0,1.0,76.9648,1.0,30.2913,1.0,107.256,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,334.765,1.0,78.4349,1.0,642.153,3.1,0.0,1.0,0.0,1.0,18.8095,1.0,1.07251,1.0
2018-01-06 01:00:00,12,51.0,1.0,69.0,1.0,-9999.0,1.0,93.9092,2.3,30.2359,1.0,124.145,2.3,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.882,1.0,77.3761,1.0,642.04,3.1,0.0,1.0,0.0,1.0,18.7552,1.0,1.01267,1.0
2018-01-06 02:00:00,12,39.0,1.0,63.0,1.0,-9999.0,1.0,74.938,1.0,26.6052,1.0,101.543,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,320.801,1.0,78.4299,1.0,641.597,3.1,0.0,1.0,0.0,1.0,18.2338,1.0,0.940391,1.0
2018-01-06 03:00:00,12,38.0,1.0,52.0,1.0,-9999.0,1.0,50.6508,1.0,25.316,1.0,75.9668,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,319.936,1.0,76.2001,1.0,641.12,3.1,0.0,1.0,0.0,1.0,18.1082,1.0,0.857446,1.0
2018-01-06 04:00:00,12,23.0,1.0,45.0,1.0,-9999.0,1.0,24.2252,1.0,24.4771,1.0,48.7023,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,87.5061,1.0,72.6184,1.0,641.11,3.1,0.0,1.0,0.0,1.0,18.0814,1.0,0.665803,1.0
2018-01-06 05:00:00,12,33.0,1.0,65.0,1.0,-9999.0,1.0,65.3171,1.0,25.278,1.0,90.5952,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.733,1.0,75.1329,1.0,641.191,3.1,0.0,1.0,0.0,1.0,17.9711,1.0,0.326862,1.0
2018-01-06 06:00:00,12,37.0,1.0,65.0,1.0,-9999.0,1.0,68.7695,1.0,26.6023,1.0,95.3718,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,216.042,1.0,75.4603,1.0,641.32,3.1,0.0,1.0,0.0,1.0,17.8891,1.0,0.50959,1.0
2018-01-06 07:00:00,12,47.0,1.0,80.0,1.0,-9999.0,1.0,109.86,1.0,30.987,1.0,140.847,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,244.008,1.0,75.4687,1.0,641.924,3.1,0.0,1.0,11.4997,1.0,17.9126,1.0,0.43377,1.0
2018-01-06 08:00:00,12,60.0,1.0,93.0,1.0,-9999.0,1.0,125.974,1.0,41.1135,1.0,167.088,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.63,1.0,72.5946,1.0,642.331,3.1,0.0,1.0,110.78,1.0,18.6542,1.0,0.458933,1.0
2018-01-06 09:00:00,12,56.0,1.0,79.0,1.0,-9999.0,1.0,39.5437,1.0,45.5791,1.0,85.1228,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,187.545,1.0,65.0665,1.0,642.367,3.1,0.0,1.0,282.73,1.0,20.2596,1.0,0.144588,1.0
2018-01-06 10:00:00,12,54.0,1.0,79.0,1.0,-9999.0,1.0,22.9116,1.0,58.4508,1.0,80.7533,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,104.939,1.0,58.7745,1.0,642.37,3.1,0.0,1.0,286.931,1.0,21.3829,1.0,0.132025,1.0
2018-01-06 11:00:00,12,42.0,1.0,73.0,1.0,-9999.0,1.0,13.0727,1.0,47.6611,1.0,59.6296,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.395484,1.0,51.4183,1.0,642.009,3.1,0.0,1.0,424.25,1.0,22.6996,1.0,0.456732,1.0
2018-01-06 12:00:00,12,22.0,1.0,55.0,1.0,-9999.0,1.0,11.676,1.0,31.8331,1.0,42.7444,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.6885,1.0,42.4017,1.0,641.358,3.1,0.0,1.0,711.271,1.0,24.7,1.0,0.435213,1.0
2018-01-06 13:00:00,12,29.0,1.0,51.0,1.0,-9999.0,1.0,19.5683,1.0,35.1091,1.0,52.5215,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,342.116,1.0,34.5736,1.0,640.448,3.1,0.0,1.0,777.214,1.0,26.6451,1.0,0.561208,1.0
2018-01-06 14:00:00,12,34.0,1.0,49.0,1.0,-9999.0,1.0,21.1798,1.0,33.6688,1.0,54.8485,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.3793,1.0,32.4813,1.0,639.542,3.1,0.0,1.0,727.001,1.0,27.4446,1.0,1.36567,1.0
2018-01-06 15:00:00,12,33.0,1.0,54.0,1.0,-9999.0,1.0,39.1027,2.3,39.8512,1.0,76.9332,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.2309,1.0,32.0746,1.0,638.852,3.1,0.0,1.0,470.32,1.0,27.2712,1.0,1.26354,1.0
2018-01-06 16:00:00,12,34.0,1.0,65.0,1.0,-9999.0,1.0,40.0976,1.0,37.7773,1.0,77.274,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.8553,1.0,30.9536,1.0,638.528,3.1,0.0,1.0,489.065,1.0,27.7745,1.0,1.33352,1.0
2018-01-06 17:00:00,12,35.0,1.0,57.0,1.0,-9999.0,1.0,32.4663,1.0,36.7578,1.0,67.1007,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.515,1.0,34.7798,1.0,638.553,3.1,0.0,1.0,254.458,1.0,26.7659,1.0,1.59389,1.0
2018-01-06 18:00:00,12,32.0,1.0,78.0,1.0,-9999.0,1.0,67.2657,1.0,45.0172,1.0,108.403,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.4422,1.0,44.3421,1.0,638.892,3.1,0.0,1.0,55.3114,1.0,24.9528,1.0,1.00586,1.0
2018-01-06 19:00:00,12,41.0,1.0,68.0,1.0,-9999.0,1.0,59.8714,1.0,40.0071,1.0,99.8785,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.3024,1.0,54.0854,1.0,639.419,3.1,0.0,1.0,0.0,1.0,23.1164,1.0,0.931622,1.0
2018-01-06 20:00:00,12,35.0,1.0,63.0,1.0,-9999.0,1.0,38.3943,1.0,36.8089,1.0,75.2033,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.3028,1.0,58.3589,1.0,640.026,3.1,0.0,1.0,0.0,1.0,22.212,1.0,1.13579,1.0
2018-01-06 21:00:00,12,36.0,1.0,63.0,1.0,-9999.0,1.0,33.5089,1.0,35.6993,1.0,69.2083,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.0016,1.0,61.6297,1.0,640.717,3.1,0.0,1.0,0.0,1.0,21.5901,1.0,0.960101,1.0
2018-01-06 22:00:00,12,42.0,1.0,59.0,1.0,-9999.0,1.0,31.1567,1.0,32.2362,1.0,63.3929,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.104,1.0,65.0905,1.0,641.225,3.1,0.0,1.0,0.0,1.0,20.7001,1.0,0.751421,1.0
2018-01-06 23:00:00,12,28.0,1.0,48.0,1.0,-9999.0,1.0,28.3895,1.0,29.5069,1.0,57.8964,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.7125,1.0,65.6987,1.0,641.482,3.1,0.0,1.0,0.0,1.0,19.9644,1.0,0.777375,1.0
2018-01-07 00:00:00,12,33.0,1.0,48.0,1.0,-9999.0,1.0,26.0064,1.0,28.0687,1.0,54.0751,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.1904,1.0,65.9359,1.0,641.524,3.1,0.0,1.0,0.0,1.0,19.2396,1.0,0.789608,1.0
2018-01-07 01:00:00,12,29.0,1.0,45.0,1.0,-9999.0,1.0,24.9369,1.0,26.5963,1.0,51.5332,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.7892,1.0,66.0562,1.0,641.251,3.1,0.0,1.0,0.0,1.0,18.5689,1.0,-9999.0,4.31
2018-01-07 02:00:00,12,28.0,1.0,39.0,1.0,-9999.0,1.0,21.4093,1.0,26.036,1.0,47.4454,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.7028,1.0,63.1967,1.0,640.832,3.1,0.0,1.0,0.0,1.0,18.2424,1.0,0.745706,1.0
2018-01-07 03:00:00,12,25.0,1.0,40.0,1.0,-9999.0,1.0,26.5031,1.0,25.7015,1.0,52.2047,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.7135,1.0,63.4828,1.0,640.428,3.1,0.0,1.0,0.0,1.0,17.5809,1.0,0.408376,1.0
2018-01-07 04:00:00,12,22.0,1.0,41.0,1.0,-9999.0,1.0,43.4426,1.0,27.4902,1.0,70.9328,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,342.131,1.0,58.5694,1.0,640.3,3.1,0.0,1.0,0.0,1.0,16.9315,1.0,0.604117,1.0
2018-01-07 05:00:00,12,19.0,1.0,45.0,1.0,-9999.0,1.0,36.9802,1.0,27.4277,1.0,64.4079,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.39337,1.0,57.2537,1.0,640.401,3.1,0.0,1.0,0.0,1.0,16.5972,1.0,0.962339,1.0
2018-01-07 06:00:00,12,23.0,1.0,52.0,1.0,-9999.0,1.0,64.876,1.0,29.3813,1.0,94.2572,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.797,1.0,58.3612,1.0,640.709,3.1,0.0,1.0,0.0,1.0,16.4364,1.0,0.864955,1.0
2018-01-07 07:00:00,12,31.0,1.0,48.0,1.0,-9999.0,1.0,46.7097,1.0,29.0507,1.0,75.7604,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,42.3764,1.0,57.3275,1.0,641.043,3.1,0.0,1.0,12.8933,1.0,16.7154,1.0,0.430541,1.0
2018-01-07 08:00:00,12,26.0,1.0,45.0,1.0,-9999.0,1.0,20.9227,1.0,26.2018,1.0,47.1245,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,183.433,1.0,52.432,1.0,641.477,3.1,0.0,1.0,168.027,1.0,17.9336,1.0,0.362398,1.0
2018-01-07 09:00:00,12,28.0,1.0,40.0,1.0,-9999.0,1.0,13.2243,1.0,25.1591,1.0,38.3834,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,174.355,1.0,55.3185,1.0,641.849,3.1,0.0,1.0,369.573,1.0,19.1156,1.0,0.438357,1.0
2018-01-07 10:00:00,12,33.0,1.0,44.0,1.0,-9999.0,1.0,3.64281,1.0,24.5542,1.0,28.197,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,191.416,1.0,49.7607,1.0,641.762,3.1,0.0,1.0,509.878,1.0,20.6367,1.0,0.243188,1.0
2018-01-07 11:00:00,12,25.0,1.0,36.0,1.0,-9999.0,1.0,0.331354,1.0,24.1063,2.6,24.0788,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,160.883,1.0,34.0757,1.0,641.428,3.1,0.0,1.0,712.026,1.0,23.183,1.0,0.050647,1.0
2018-01-07 12:00:00,12,24.0,1.0,40.0,1.0,-9999.0,1.0,1.47293,1.0,26.5165,2.6,26.4519,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.506,1.0,24.8077,1.0,640.776,3.1,0.0,1.0,792.875,1.0,25.2482,1.0,0.632174,1.0
2018-01-07 13:00:00,12,30.0,1.0,32.0,1.0,-9999.0,1.0,0.0,1.0,21.3706,2.6,19.1567,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,320.836,1.0,24.1044,1.0,640.027,3.1,0.0,1.0,807.263,1.0,26.3406,1.0,0.433276,1.0
2018-01-07 14:00:00,12,33.0,1.0,39.0,1.0,-9999.0,1.0,0.0,1.0,20.6598,2.6,19.4878,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.5807,1.0,24.4539,1.0,639.114,3.1,0.0,1.0,751.044,1.0,27.1516,1.0,0.651677,1.0
2018-01-07 15:00:00,12,27.0,1.0,33.0,1.0,-9999.0,1.0,1.62295,1.0,23.5891,1.0,25.212,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.991,1.0,27.6392,1.0,638.383,3.1,0.0,1.0,658.454,1.0,27.8391,1.0,0.84818,1.0
2018-01-07 16:00:00,12,14.0,1.0,38.0,1.0,-9999.0,1.0,4.12087,1.0,24.0579,1.0,28.1788,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.9009,1.0,31.2997,1.0,638.021,3.1,0.0,1.0,537.573,1.0,27.6894,1.0,1.40262,1.0
