,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-02-04 08:00:00,12,27.0,1.0,47.0,1.0,-9999.0,1.0,18.3988,1.0,27.9776,1.0,46.3763,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.2691,1.0,73.7459,1.0,640.175,3.1,0.0,1.0,64.4439,1.0,18.9956,1.0,0.90123,1.0
2018-02-04 09:00:00,12,27.0,1.0,43.0,1.0,-9999.0,1.0,11.6932,2.1,24.4665,1.0,36.1596,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.8357,1.0,66.6569,1.0,640.657,3.1,0.0,1.0,249.462,1.0,20.2675,1.0,0.929681,1.0
2018-02-04 10:00:00,12,31.0,1.0,53.0,1.0,-9999.0,1.0,6.81223,1.0,23.9188,1.0,30.7311,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,28.8368,1.0,59.692,1.0,640.691,3.1,0.0,1.0,406.438,1.0,21.5883,1.0,1.01966,1.0
2018-02-04 11:00:00,12,40.0,2.2,47.0,1.0,-9999.0,1.0,6.21631,1.0,21.2152,1.0,27.4315,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.3104,1.0,51.0701,1.0,640.397,3.1,0.0,1.0,461.379,1.0,23.3724,1.0,0.873589,1.0
2018-02-04 12:00:00,12,37.0,2.2,41.0,1.0,-9999.0,1.0,0.431585,1.0,18.8808,1.0,19.3124,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.1082,1.0,46.2952,1.0,639.707,3.1,0.0,1.0,720.823,1.0,24.6621,1.0,0.556689,1.0
2018-02-04 13:00:00,12,25.0,1.0,34.0,1.0,-9999.0,1.0,0.0,1.0,17.22,2.6,15.4368,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,332.367,1.0,40.7113,1.0,638.764,3.1,0.0,1.0,857.512,1.0,26.3274,1.0,0.586478,1.0
2018-02-04 14:00:00,12,25.0,1.0,29.0,1.0,-9999.0,1.0,0.0,1.0,19.628,2.6,19.128,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.836,1.0,37.0232,1.0,637.968,3.1,0.0,1.0,662.663,1.0,27.3443,1.0,0.564361,1.0
2018-02-04 15:00:00,12,-9999.0,4.31,32.0,1.0,-9999.0,1.0,3.30508,1.0,21.9028,1.0,25.2079,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.8636,1.0,38.1804,1.0,637.317,3.1,0.0,1.0,674.467,1.0,27.9105,1.0,1.20664,1.0
2018-02-04 16:00:00,12,-9999.0,4.31,40.0,1.0,-9999.0,1.0,3.0272,1.0,21.1056,1.0,24.1328,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.0482,1.0,42.4066,1.0,637.041,3.1,0.0,1.0,449.173,1.0,27.4793,1.0,1.19084,1.0
2018-02-04 17:00:00,12,-9999.0,4.31,39.0,1.0,-9999.0,1.0,5.32647,1.0,24.8717,1.0,30.1982,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.5273,1.0,47.2492,1.0,637.255,3.1,0.0,1.0,175.864,1.0,26.2307,1.0,1.19036,1.0
2018-02-04 18:00:00,12,-9999.0,4.31,31.0,1.0,-9999.0,1.0,5.89992,1.0,28.9177,1.0,34.8176,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.3454,1.0,53.9627,1.0,637.766,3.1,0.0,1.0,26.6708,1.0,24.2161,1.0,-9999.0,4.31
2018-02-04 19:00:00,12,25.0,2.6,24.0,2.6,-9999.0,1.0,6.89345,1.0,27.8335,1.0,34.7269,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.6564,1.0,58.9249,1.0,638.319,3.1,0.0,1.0,0.0,1.0,23.0343,1.0,-9999.0,4.31
2018-02-04 20:00:00,12,25.0,1.0,36.0,1.0,-9999.0,1.0,9.27834,1.0,29.2941,1.0,38.5725,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.077,1.0,63.3722,1.0,638.892,3.1,0.0,1.0,0.0,1.0,22.3042,1.0,0.707953,1.0
2018-02-04 21:00:00,12,17.0,1.0,26.0,1.0,-9999.0,1.0,7.67528,1.0,29.3264,1.0,36.548,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.3309,1.0,67.6878,1.0,639.345,3.1,0.0,1.0,0.0,1.0,21.6475,1.0,0.950074,1.0
2018-02-04 22:00:00,12,19.0,1.0,26.0,1.0,-9999.0,1.0,3.58365,1.0,24.257,1.0,27.8406,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.9442,1.0,70.7435,1.0,639.724,3.1,0.0,1.0,0.0,1.0,21.2328,1.0,0.995494,1.0
2018-02-04 23:00:00,12,14.0,1.0,24.0,1.0,-9999.0,1.0,0.811029,2.1,21.3234,1.0,22.1344,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.0604,1.0,72.395,1.0,639.924,3.1,0.0,1.0,0.0,1.0,20.9055,1.0,1.23638,1.0
2018-02-05 00:00:00,12,22.0,1.0,24.0,1.0,-9999.0,1.0,0.0,1.0,19.7777,2.6,18.0114,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.7321,1.0,73.6591,1.0,639.904,3.1,0.0,1.0,0.0,1.0,20.7189,1.0,0.818245,1.0
2018-02-05 01:00:00,12,20.0,1.0,21.0,1.0,-9999.0,1.0,0.0,3.0,17.7548,2.6,16.9077,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.3573,1.0,74.8614,1.0,639.743,3.1,0.0,1.0,0.0,1.0,20.4313,1.0,0.820642,1.0
2018-02-05 02:00:00,12,20.0,1.0,21.0,1.0,-9999.0,1.0,0.0,3.0,16.1658,2.6,13.387,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.2477,1.0,76.4349,1.0,639.318,3.1,0.0,1.0,0.0,1.0,19.9944,1.0,0.765338,1.0
2018-02-05 03:00:00,12,25.0,1.0,26.0,1.0,-9999.0,1.0,0.0,3.0,16.1525,2.6,13.6998,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.8189,1.0,75.0252,1.0,638.904,3.1,0.0,1.0,0.0,1.0,19.9695,1.0,-9999.0,4.31
2018-02-05 04:00:00,12,19.0,1.0,21.0,1.0,-9999.0,1.0,0.0,3.0,18.6084,2.6,16.2562,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.6963,1.0,76.2784,1.0,638.763,3.1,0.0,1.0,0.0,1.0,19.648,1.0,0.709791,1.0
2018-02-05 05:00:00,12,22.0,1.0,34.0,1.0,-9999.0,1.0,5.06387,1.0,22.9704,1.0,28.0343,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.8106,1.0,78.9465,1.0,638.984,3.1,0.0,1.0,0.0,1.0,19.0993,1.0,-9999.0,4.31
2018-02-05 06:00:00,12,40.0,2.6,37.0,2.6,-9999.0,1.0,26.6551,1.0,26.0463,1.0,52.7013,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.7651,1.0,79.736,1.0,639.354,3.1,0.0,1.0,0.0,1.0,18.9,1.0,0.994024,1.0
2018-02-05 07:00:00,12,33.0,1.0,56.0,1.0,-9999.0,1.0,42.9237,1.0,28.6504,1.0,71.574,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.8156,1.0,78.8229,1.0,639.746,3.1,0.0,1.0,7.39972,1.0,18.9174,1.0,1.02263,1.0
2018-02-05 08:00:00,12,47.0,1.0,62.0,1.0,-9999.0,1.0,53.5022,1.0,31.4254,1.0,84.9275,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.5018,1.0,76.5531,1.0,640.32,3.1,0.0,1.0,86.3383,1.0,19.3904,1.0,0.935492,1.0
2018-02-05 09:00:00,12,49.0,1.0,77.0,1.0,-9999.0,1.0,58.9746,1.0,38.2062,1.0,97.1808,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.539,1.0,69.623,1.0,640.747,3.1,0.0,1.0,190.871,1.0,20.6505,1.0,0.913121,1.0
2018-02-05 10:00:00,12,45.0,1.0,63.0,1.0,-9999.0,1.0,35.3382,1.0,30.6192,1.0,65.4857,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.6701,1.0,61.5505,1.0,640.82,3.1,0.0,1.0,286.639,1.0,21.9461,1.0,0.878874,1.0
2018-02-05 11:00:00,12,52.0,1.0,61.0,1.0,-9999.0,1.0,33.9395,1.0,35.5787,1.0,68.2932,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.129,1.0,56.1028,1.0,640.597,3.1,0.0,1.0,363.571,1.0,22.9047,1.0,1.2173,1.0
2018-02-05 12:00:00,12,44.0,1.0,62.0,1.0,-9999.0,1.0,29.6671,1.0,34.7324,1.0,61.9433,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.5536,1.0,50.9249,1.0,640.034,3.1,0.0,1.0,593.793,1.0,24.1595,1.0,1.14806,1.0
2018-02-05 13:00:00,12,41.0,1.0,57.0,1.0,-9999.0,1.0,21.6893,1.0,34.0287,1.0,55.2523,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.4712,1.0,44.4715,1.0,639.345,3.1,0.0,1.0,835.409,1.0,25.7433,1.0,1.20573,1.0
2018-02-05 14:00:00,12,41.0,1.0,59.0,1.0,-9999.0,1.0,15.1234,1.0,36.1372,1.0,51.2606,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.1827,1.0,40.6992,1.0,638.608,3.1,0.0,1.0,803.4,1.0,26.8919,1.0,0.95943,1.0
2018-02-05 15:00:00,12,-9999.0,4.31,63.0,1.0,-9999.0,1.0,15.0349,1.0,38.0378,1.0,53.0727,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.8745,1.0,40.535,1.0,637.791,3.1,0.0,1.0,460.923,1.0,26.9257,1.0,1.34831,1.0
2018-02-05 16:00:00,12,-9999.0,4.31,72.0,1.0,-9999.0,1.0,33.2322,1.0,43.6296,1.0,75.6477,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.125,1.0,44.9472,1.0,637.469,3.1,0.0,1.0,390.964,1.0,26.2893,1.0,1.2267,1.0
2018-02-05 17:00:00,12,-9999.0,4.31,82.0,1.0,-9999.0,1.0,44.6271,1.0,39.4514,1.0,82.0807,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.0316,1.0,49.6813,1.0,637.647,3.1,0.0,1.0,220.791,1.0,25.0928,1.0,1.57513,1.0
2018-02-05 18:00:00,12,43.0,1.0,75.0,1.0,-9999.0,1.0,41.4349,1.0,38.7246,1.0,79.2405,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.7619,1.0,57.5786,1.0,638.046,3.1,0.0,1.0,28.2069,1.0,23.3387,1.0,1.35252,1.0
2018-02-05 19:00:00,12,36.0,1.0,62.0,1.0,-9999.0,1.0,47.2939,1.0,39.0906,1.0,84.6934,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.8931,1.0,62.4297,1.0,638.678,3.1,0.0,1.0,0.0313888,1.0,21.9825,1.0,1.40776,1.0
2018-02-05 20:00:00,12,33.0,1.0,47.0,1.0,-9999.0,1.0,37.2847,1.0,37.666,1.0,73.7657,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.032,1.0,65.4048,1.0,639.237,3.1,0.0,1.0,0.0,1.0,21.3801,1.0,1.40318,1.0
2018-02-05 21:00:00,12,30.0,1.0,40.0,1.0,-9999.0,1.0,22.7393,1.0,31.8815,1.0,54.6208,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.1616,1.0,67.0414,1.0,639.794,3.1,0.0,1.0,0.0,1.0,21.1263,1.0,0.997176,1.0
2018-02-05 22:00:00,12,32.0,1.0,32.0,1.0,-9999.0,1.0,10.5377,1.0,27.5048,1.0,38.0424,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.2544,1.0,68.3227,1.0,640.476,3.1,0.0,1.0,0.0,1.0,20.8863,1.0,0.847962,1.0
2018-02-05 23:00:00,12,24.0,1.0,28.0,1.0,-9999.0,1.0,4.99058,1.0,23.1213,1.0,28.1119,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.2843,1.0,67.6589,1.0,640.667,3.1,0.0,1.0,0.0,1.0,20.8305,1.0,0.934825,1.0
2018-02-06 00:00:00,12,17.0,1.0,31.0,1.0,-9999.0,1.0,0.0,1.0,19.9425,2.6,18.6438,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.4838,1.0,69.5599,1.0,640.566,3.1,0.0,1.0,0.0,1.0,20.4965,1.0,-9999.0,4.31
2018-02-06 01:00:00,12,27.0,1.0,27.0,1.0,-9999.0,1.0,0.0,3.0,18.6752,2.6,17.4209,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.6847,1.0,72.8725,1.0,640.346,3.1,0.0,1.0,0.0,1.0,19.9827,1.0,1.00028,1.0
2018-02-06 02:00:00,12,28.0,1.0,31.0,1.0,-9999.0,1.0,0.0,3.0,18.5353,2.6,15.7126,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.2339,1.0,75.9446,1.0,640.113,3.1,0.0,1.0,0.0,1.0,19.4571,1.0,-9999.0,4.31
2018-02-06 03:00:00,12,23.0,1.0,28.0,1.0,-9999.0,1.0,0.0,3.0,14.1699,2.6,11.365,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.0062,1.0,74.9336,1.0,639.821,3.1,0.0,1.0,0.0,1.0,19.3127,1.0,0.888986,1.0
2018-02-06 04:00:00,12,28.0,1.0,30.0,1.0,-9999.0,1.0,0.0,3.0,16.211,2.6,13.4749,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.2025,1.0,76.1378,1.0,639.5,3.1,0.0,1.0,0.0,1.0,19.0457,1.0,0.864552,1.0
2018-02-06 05:00:00,12,27.0,1.0,31.0,1.0,-9999.0,1.0,3.51351,1.0,20.8367,1.0,24.3502,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.3224,1.0,76.5704,1.0,639.66,3.1,0.0,1.0,0.0,1.0,18.817,1.0,1.19623,1.0
2018-02-06 06:00:00,12,37.0,1.0,48.0,1.0,-9999.0,1.0,16.2985,1.0,26.4031,1.0,42.7016,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.2948,1.0,76.111,1.0,640.057,3.1,0.0,1.0,0.0,1.0,18.8048,1.0,0.865879,1.0
2018-02-06 07:00:00,12,37.0,1.0,51.0,1.0,-9999.0,1.0,44.9759,1.0,31.2992,1.0,76.2751,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.8555,1.0,73.6182,1.0,640.383,3.1,0.0,1.0,6.66389,1.0,18.9499,1.0,0.740944,1.0
2018-02-06 08:00:00,12,44.0,1.0,68.0,1.0,-9999.0,1.0,62.3592,1.0,34.0011,1.0,96.3603,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.5012,1.0,68.9671,1.0,640.808,3.1,0.0,1.0,116.274,1.0,19.7377,1.0,1.18298,1.0
2018-02-06 09:00:00,12,38.0,1.0,62.0,1.0,-9999.0,1.0,35.8841,1.0,30.3056,1.0,66.1897,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.5409,1.0,60.8904,1.0,641.221,3.1,0.0,1.0,356.843,1.0,21.1601,1.0,1.29813,1.0
2018-02-06 10:00:00,12,39.0,1.0,54.0,1.0,-9999.0,1.0,24.1271,1.0,29.5447,1.0,51.9708,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.3929,1.0,49.7938,1.0,641.292,3.1,0.0,1.0,560.695,1.0,22.7558,1.0,1.32159,1.0
2018-02-06 11:00:00,12,54.0,2.6,53.0,2.6,-9999.0,1.0,5.39969,1.0,25.8593,1.0,31.2589,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,331.942,1.0,43.4342,1.0,640.854,3.1,0.0,1.0,692.405,1.0,24.1652,1.0,0.476678,1.0
2018-02-06 12:00:00,12,-9999.0,4.31,51.0,1.0,-9999.0,1.0,9.79383,1.0,34.9164,1.0,42.904,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.2894,1.0,38.458,1.0,640.103,3.1,0.0,1.0,804.051,1.0,25.7342,1.0,0.660305,1.0
2018-02-06 13:00:00,12,-9999.0,4.31,39.0,1.0,-9999.0,1.0,7.11895,1.0,32.8308,1.0,38.3948,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.326701,1.0,34.9792,1.0,639.278,3.1,0.0,1.0,839.162,1.0,27.1158,1.0,0.763856,1.0
2018-02-06 14:00:00,12,-9999.0,4.31,56.0,1.0,-9999.0,1.0,10.8007,1.0,30.4441,1.0,40.8024,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.0054,1.0,33.2212,1.0,638.42,3.1,0.0,1.0,794.512,1.0,28.1535,1.0,1.08074,1.0
2018-02-06 15:00:00,12,-9999.0,4.31,68.0,1.0,-9999.0,1.0,23.6685,1.0,38.0688,1.0,60.0811,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.3522,1.0,33.9703,1.0,637.656,3.1,0.0,1.0,712.866,1.0,29.0005,1.0,1.04181,1.0
2018-02-06 16:00:00,12,-9999.0,4.31,83.0,1.0,-9999.0,1.0,31.1942,1.0,38.2759,1.0,68.2244,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.2294,1.0,34.535,1.0,637.239,3.1,0.0,1.0,470.019,1.0,28.6169,1.0,1.22559,1.0
2018-02-06 17:00:00,12,-9999.0,4.31,83.0,1.0,-9999.0,1.0,38.417,1.0,42.5543,1.0,78.8473,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.1446,1.0,37.1556,1.0,637.398,3.1,0.0,1.0,163.246,1.0,27.5181,1.0,1.37272,1.0
2018-02-06 18:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,39.5034,1.0,42.468,1.0,80.6655,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.8451,1.0,43.1492,1.0,637.95,3.1,0.0,1.0,49.1825,1.0,25.7168,1.0,1.37856,1.0
2018-02-06 19:00:00,12,57.0,1.0,-9999.0,4.31,-9999.0,1.0,43.3976,1.0,40.8265,1.0,84.2241,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.4452,1.0,46.4965,1.0,638.554,3.1,0.0,1.0,0.541111,1.0,24.3973,1.0,1.39132,1.0
2018-02-06 20:00:00,12,38.0,1.0,-9999.0,4.31,-9999.0,1.0,39.8225,1.0,40.1559,1.0,79.4378,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.6825,1.0,55.2095,1.0,639.244,3.1,0.0,1.0,0.0,1.0,23.1724,1.0,1.10949,1.0
2018-02-06 21:00:00,12,27.0,1.0,-9999.0,4.31,-9999.0,1.0,22.2882,1.0,33.0349,1.0,55.3231,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.8586,1.0,64.9181,1.0,639.96,3.1,0.0,1.0,0.0,1.0,22.0528,1.0,1.00343,1.0
2018-02-06 22:00:00,12,20.0,1.0,-9999.0,4.31,-9999.0,1.0,13.3012,1.0,30.5565,1.0,43.8577,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.4419,1.0,69.2486,1.0,640.423,3.1,0.0,1.0,0.0,1.0,21.4393,1.0,1.08153,1.0
2018-02-06 23:00:00,12,15.0,1.0,-9999.0,4.31,-9999.0,1.0,4.85048,1.0,26.3705,1.0,31.221,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.2108,1.0,71.644,1.0,640.693,3.1,0.0,1.0,0.0,1.0,20.8369,1.0,1.119,1.0
2018-02-07 00:00:00,12,12.0,1.0,-9999.0,4.31,-9999.0,1.0,0.399193,1.0,22.286,1.0,22.6852,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.3313,1.0,73.8708,1.0,640.803,3.1,0.0,1.0,0.0,1.0,20.2236,1.0,0.930713,1.0
2018-02-07 01:00:00,12,25.0,1.0,-9999.0,4.31,-9999.0,1.0,0.599657,1.0,23.691,1.0,24.2907,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.5754,1.0,74.3872,1.0,640.558,3.1,0.0,1.0,0.0,1.0,19.8483,1.0,0.771191,1.0
2018-02-07 02:00:00,12,32.0,1.0,-9999.0,4.31,-9999.0,1.0,0.0,1.0,17.2982,2.6,13.958,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,40.2658,1.0,76.0468,1.0,640.171,3.1,0.0,1.0,0.0,1.0,19.278,1.0,0.689406,1.0
2018-02-07 03:00:00,12,36.0,1.0,-9999.0,4.31,-9999.0,1.0,3.9039,1.0,20.5539,1.0,24.4578,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.0916,1.0,77.3775,1.0,639.949,3.1,0.0,1.0,0.0,1.0,18.7471,1.0,0.751266,1.0
2018-02-07 04:00:00,12,33.0,1.0,-9999.0,4.31,-9999.0,1.0,0.0,1.0,21.2046,2.6,18.7441,2.6,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.5962,1.0,77.4545,1.0,639.767,3.1,0.0,1.0,0.0,1.0,18.3176,1.0,0.617746,1.0
2018-02-07 05:00:00,12,36.0,1.0,-9999.0,4.31,-9999.0,1.0,17.7156,2.3,26.1838,1.0,43.8994,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.1664,1.0,77.9648,1.0,639.92,3.1,0.0,1.0,0.0,1.0,17.952,1.0,-9999.0,4.31
2018-02-07 06:00:00,12,47.0,1.0,-9999.0,4.31,-9999.0,1.0,44.1329,1.0,29.1022,1.0,73.2351,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.88,1.0,76.3413,1.0,640.116,3.1,0.0,1.0,0.0,1.0,17.5736,1.0,1.39356,1.0
2018-02-07 07:00:00,12,79.0,2.2,-9999.0,4.31,-9999.0,1.0,204.941,2.3,39.5354,1.0,244.477,2.3,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,344.63,1.0,71.9908,1.0,640.445,3.1,0.0,1.0,5.18,1.0,17.7915,1.0,0.496945,1.0
2018-02-07 08:00:00,12,74.0,2.2,-9999.0,4.31,-9999.0,1.0,141.08,2.3,42.1689,1.0,183.249,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.3672,1.0,70.7284,1.0,640.899,3.1,0.0,1.0,131.598,1.0,18.3667,1.0,0.46605,1.0
2018-02-07 09:00:00,12,72.0,2.2,-9999.0,4.31,-9999.0,1.0,41.8856,1.0,47.2024,1.0,89.0879,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,317.395,1.0,60.7323,1.0,641.074,3.1,0.0,1.0,345.594,1.0,20.278,1.0,0.1949,1.0
2018-02-07 10:00:00,12,50.0,1.0,-9999.0,4.31,-9999.0,1.0,12.4304,1.0,35.4309,1.0,47.8614,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,322.765,1.0,50.5574,1.0,641.018,3.1,0.0,1.0,556.945,1.0,22.0652,1.0,0.462606,1.0
2018-02-07 11:00:00,12,54.0,1.0,-9999.0,4.31,-9999.0,1.0,11.6752,1.0,31.6405,1.0,42.3783,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,330.205,1.0,38.9417,1.0,640.599,3.1,0.0,1.0,728.576,1.0,24.5464,1.0,0.290933,1.0
2018-02-07 12:00:00,12,33.0,1.0,-9999.0,4.31,-9999.0,1.0,3.38787,1.0,26.3867,1.0,29.3542,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,292.362,1.0,32.6984,1.0,639.832,3.1,0.0,1.0,821.947,1.0,26.2394,1.0,0.555635,1.0
2018-02-07 13:00:00,12,30.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,311.809,1.0,28.5207,1.0,638.872,3.1,0.0,1.0,853.308,1.0,27.927,1.0,0.534936,1.0
2018-02-07 14:00:00,12,22.0,1.0,87.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.60989,1.0,22.0235,1.0,637.912,3.1,0.0,1.0,808.94,1.0,29.6133,1.0,0.583413,1.0
2018-02-07 15:00:00,12,34.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.8113,1.0,25.293,1.0,637.121,3.1,0.0,1.0,685.652,1.0,30.0863,1.0,1.35659,1.0
2018-02-07 16:00:00,12,39.0,1.0,83.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.1343,1.0,31.2966,1.0,636.751,3.1,0.0,1.0,513.2,1.0,29.4142,1.0,1.4962,1.0
